@RELATION RapidMinerData

@ATTRIBUTE 'MACD26biggerThanPrev' real
@ATTRIBUTE 'MACD26zeroUpCross' real
@ATTRIBUTE 'MACD26zeroDownCross' real
@ATTRIBUTE 'MACD26signalUpCross' real
@ATTRIBUTE 'MACD26signalDownCross' real
@ATTRIBUTE 'AroonUpCross' real
@ATTRIBUTE 'AroonDownCross' real
@ATTRIBUTE 'LowAboveEMA10' real
@ATTRIBUTE 'LowAboveEMA20' real
@ATTRIBUTE 'LowAboveSMA10' real
@ATTRIBUTE 'LowAboveSMA20' real
@ATTRIBUTE 'LowAboveSMA34' real
@ATTRIBUTE 'LowAboveSMA50' real
@ATTRIBUTE 'HighBelowEMA10' real
@ATTRIBUTE 'HighBelowEMA20' real
@ATTRIBUTE 'HighBelowSMA10' real
@ATTRIBUTE 'HighBelowSMA20' real
@ATTRIBUTE 'HighBelowSMA34' real
@ATTRIBUTE 'HighBelowSMA50' real
@ATTRIBUTE 'CCI10ZeroUpCross' real
@ATTRIBUTE 'CCI10HundredUpCross' real
@ATTRIBUTE 'CCI10ZeroDownCross' real
@ATTRIBUTE 'CCI10HundredDownCross' real
@ATTRIBUTE 'CCI14ZeroUpCross' real
@ATTRIBUTE 'CCI14HundredUpCross' real
@ATTRIBUTE 'CCI14ZeroDownCross' real
@ATTRIBUTE 'CCI14HundredDownCross' real
@ATTRIBUTE 'CCI30ZeroUpCross' real
@ATTRIBUTE 'CCI30HundredUpCross' real
@ATTRIBUTE 'CCI30ZeroDownCross' real
@ATTRIBUTE 'CCI30HundredDownCross' real
@ATTRIBUTE 'stochastic.fastK80DownCross' real
@ATTRIBUTE 'stochastic.fastK20UpCross' real
@ATTRIBUTE 'High' real
@ATTRIBUTE 'Low' real
@ATTRIBUTE 'Close' real
@ATTRIBUTE 'Volume' real
@ATTRIBUTE 'EMA10' real
@ATTRIBUTE 'EMA20' real
@ATTRIBUTE 'SMA10' real
@ATTRIBUTE 'SMA20' real
@ATTRIBUTE 'SMA34' real
@ATTRIBUTE 'SMA50' real
@ATTRIBUTE 'MACD26.macd' real
@ATTRIBUTE 'MACD26.signal' real
@ATTRIBUTE 'aroon.aroonUp' real
@ATTRIBUTE 'aroon.aroonDn' real
@ATTRIBUTE 'aroon.oscillator' real
@ATTRIBUTE 'CCI10' real
@ATTRIBUTE 'CCI14' real
@ATTRIBUTE 'CCI30' real
@ATTRIBUTE 'RSI14' real
@ATTRIBUTE 'BollingerBands.dn' real
@ATTRIBUTE 'BollingerBands.mavg' real
@ATTRIBUTE 'BollingerBands.up' real
@ATTRIBUTE 'BollingerBands.pctB' real
@ATTRIBUTE 'ROCVolume14' real
@ATTRIBUTE 'ROCPrice14' real
@ATTRIBUTE 'CMO14' real
@ATTRIBUTE 'DonchianChannel14.high' real
@ATTRIBUTE 'DonchianChannel14.mid' real
@ATTRIBUTE 'DonchianChannel14.low' real
@ATTRIBUTE 'DPO14' real
@ATTRIBUTE 'DVI14.dvi.mag' real
@ATTRIBUTE 'DVI14.dvi.str' real
@ATTRIBUTE 'DVI14.dvi' real
@ATTRIBUTE 'volatility14' real
@ATTRIBUTE 'KST14.kst' real
@ATTRIBUTE 'KST14.signal' real
@ATTRIBUTE 'MFI14' real
@ATTRIBUTE 'OBV' real
@ATTRIBUTE 'PBands14.dn' real
@ATTRIBUTE 'PBands14.center' real
@ATTRIBUTE 'PBands14.up' real
@ATTRIBUTE 'TDI14.tdi' real
@ATTRIBUTE 'TDI14.di' real
@ATTRIBUTE 'TRIX14.3.TRIX' real
@ATTRIBUTE 'TRIX14.3.signal' real
@ATTRIBUTE 'VHF14' real
@ATTRIBUTE 'WPR14' real
@ATTRIBUTE 'ZigZag' real
@ATTRIBUTE 'stochastic.fastK' real
@ATTRIBUTE 'stochastic.fastD' real
@ATTRIBUTE 'stochastic.slowD' real
@ATTRIBUTE 'prevMACD26.macd' real
@ATTRIBUTE 'prevMACD26.signal' real
@ATTRIBUTE 'aroon.aroonUpDis' real
@ATTRIBUTE 'aroon.aroonDnDis' real
@ATTRIBUTE 'prevAroon.aroonUp' real
@ATTRIBUTE 'prevAroon.aroonDn' real
@ATTRIBUTE 'CCI10Dis' real
@ATTRIBUTE 'CCI14Dis' real
@ATTRIBUTE 'CCI30Dis' real
@ATTRIBUTE 'prevCCI10' real
@ATTRIBUTE 'prevCCI14' real
@ATTRIBUTE 'prevCCI30' real
@ATTRIBUTE 'RSI14Dis' real
@ATTRIBUTE 'prevStochastic.fastK' real
@ATTRIBUTE 'stochastic.fastKDis' real
@ATTRIBUTE 'Open' real

@DATA
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619,1.0613,1.0613,313.0,1.0618111,1.0619224,1.06189,1.062185,1.0621294,1.061446,-4.769326E-4,0.01593294,7.142857,100.0,-92.857143,-119.9187,-127.8369,-169.9219,42.421559,1.061133,1.062036,1.062938,0.09250003,-0.088607547,-9.885843E-4,-30.43478,1.0629,1.0621,1.0613,2.607143E-4,0.28571429,0.07142857,0.24285714,0.0058516194,-0.02454773,0.002350682,52.3716729,-1770866.0,1.0614084,1.0620893,1.0627702,-0.01265,-0.0032,0.001854567,0.00504882,0.39130435,1.0,1.065122,0.0,0.1242204,0.2866979,0.004861692,0.02003541,0.0,2.0,14.285714,100.0,1.0,1.0,1.0,-78.43137,-93.84058,-118.2432,1.0,0.1282051,0.0,1.0615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0612,1.0609,1.061,415.0,1.0610799,1.0613314,1.06102,1.061455,1.0618235,1.061752,-0.02435956,-0.0174406,7.142857,78.571429,-71.428571,-10.10101,-44.44444,-89.98494,42.972478,1.060471,1.0612,1.061929,0.3628242,0.278885534,-6.595063E-4,-28.0,1.0621,1.0614,1.0607,-2.535714E-4,1.0,0.07142857,0.81428571,0.0035000974,-0.08006212,-0.07205015,43.5337722,-1772170.0,1.0609724,1.0612393,1.0615062,0.01,-0.0155,-0.00346021,-2.706172E-4,0.48,0.78571429,1.0651802,0.1904762,0.06478967,0.04197021,-0.0249695,-0.01571086,0.0,2.0,14.285714,85.714286,2.0,2.0,2.0,-58.82353,-70.4142,-109.0196,1.0,0.1190476,0.0,1.061
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0619,1.0614,1.0619,308.0,1.0612915,1.0614001,1.06109,1.061365,1.0618,1.06178,-0.01307605,-0.01695247,100.0,64.285714,35.714286,221.3115,174.5679,15.79961,56.948544,1.060532,1.061179,1.061825,1.057815,-0.385792343,-3.296212E-4,-12.2807,1.0619,1.0613,1.0607,4.178571E-4,1.0,0.07142857,0.81428571,0.0041216615,-0.06829527,-0.07650356,49.3150349,-1771716.0,1.0606418,1.0611643,1.0616867,0.0101,-0.01525,-0.003551036,-0.001093082,0.29824561,0.0,1.0651918,0.6571429,0.2088603,0.07332723,-0.01984548,-0.01792158,2.0,1.0,0.0,71.428571,5.0,4.0,3.0,242.4242,91.05691,-31.26177,2.0,0.3513514,1.0,1.0615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629,1.0619,1.0625,686.0,1.0615112,1.0615048,1.06124,1.0614,1.0618147,1.061818,-0.003114394,-0.01418486,100.0,57.142857,42.857143,192.6606,236.0153,87.84314,63.615083,1.060321,1.061243,1.062165,1.181863,0.286710727,8.946018E-4,31.14754,1.0625,1.0616,1.0607,0.001189286,1.0,0.07142857,0.81428571,0.0044916912,-0.05517686,-0.07553459,56.9049427,-1771030.0,1.0604149,1.0612321,1.0620493,0.00755,-0.01305,-0.00319894,-0.001373863,0.52459016,0.0,1.0651976,0.974359,0.3450149,0.1194373,-0.01307605,-0.01695247,2.0,1.0,100.0,64.285714,4.0,5.0,3.0,221.3115,174.5679,15.79961,2.0,0.6571429,2.0,1.0619
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0599,1.0597,1.0597,187.0,1.060274,1.0606772,1.06029,1.06087,1.0611088,1.061516,-0.04223764,-0.02921342,7.142857,100.0,-92.857143,-112.381,-96.50614,-165.8291,32.195244,1.059072,1.060743,1.062414,0.1879772,-0.498991166,-0.001744091,-46.83544,1.0625,1.0611,1.0597,-2.535714E-4,0.5,0.07142857,0.41428571,0.0031537148,-0.0495002,-0.01358802,30.845447,-1774061.0,1.0593387,1.0607893,1.0622398,-0.01,-0.00525,-0.004619041,-0.002797658,0.6835443,1.0,1.0652732,0.01219512,0.01661466,0.1585844,-0.0391222,-0.02595737,0.0,2.0,14.285714,92.857143,1.0,2.0,1.0,-86.41975,-91.50327,-151.3102,1.0,0.02564103,0.0,1.0599
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0618,1.0616,1.0616,32.0,1.0617917,1.0617181,1.06209,1.06185,1.0615147,1.06084,0.01917341,0.03333696,42.857143,85.714286,-42.857143,-57.51174,-65.14111,-5.566802,50.270814,1.060933,1.062036,1.063138,0.3023477,-1.168993085,-0.002497468,1.265823,1.0633,1.06235,1.0614,1.071429E-4,0.07142857,0.07142857,0.07142857,0.0060658978,0.05078437,0.05998313,62.8098701,-1772594.0,1.0609073,1.0620214,1.0631355,-0.00665,0.01,0.00528434,0.006220315,0.44303797,0.89473684,1.0657093,0.07017544,0.319101,0.666409,0.02265303,0.03687785,1.0,2.0,50.0,92.857143,2.0,2.0,2.0,-68.18182,-63.34842,-1.92864,2.0,0.03508772,0.0,1.0616
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0623,1.0617,1.0623,226.0,1.0617563,1.0616993,1.06163,1.06186,1.0617206,1.06132,0.009799128,0.009762893,100.0,42.857143,57.142857,227.8912,285.1852,96.85379,59.941939,1.0611,1.061593,1.062085,1.217768,0.702036128,2.354326E-4,10.20408,1.0623,1.06175,1.0612,-0.001217857,1.0,0.07142857,0.81428571,0.0038413752,-0.04035193,-0.0165875,54.6348999,-1772404.0,1.0610828,1.0615929,1.062103,-0.0068,-0.0060,0.001053855,0.003064413,0.26530612,0.0,1.0657674,0.88,0.3547409,0.1694226,0.005247428,0.009753834,2.0,1.0,7.142857,50.0,5.0,5.0,3.0,72.91667,64.25121,-6.840796,2.0,0.56,2.0,1.0617
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0623,1.062,1.0622,166.0,1.061837,1.061747,1.06168,1.061825,1.0617441,1.061374,0.01250191,0.0103107,92.857143,35.714286,57.142857,135.4167,177.0115,71.33758,58.219737,1.061081,1.06165,1.062219,0.9829129,-0.075398017,4.708541E-4,20.0,1.0623,1.06175,1.0612,0.0,1.0,0.07142857,0.81428571,0.0038986381,-0.03597946,-0.02368722,55.1519538,-1772238.0,1.0610002,1.0616286,1.0622569,-0.0065,-0.0057,0.001045052,0.002795165,0.32,0.09090909,1.0657732,0.8965517,0.4714819,0.2246793,0.009799128,0.009762893,2.0,1.0,100.0,42.857143,4.0,4.0,3.0,227.8912,285.1852,96.85379,2.0,0.88,2.0,1.0622
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0623,1.0621,1.0622,19.0,1.0622396,1.0621227,1.06234,1.06206,1.0620294,1.06183,0.01663995,0.01865051,42.857143,7.142857,35.714286,-77.77778,-33.33333,42.10526,53.968009,1.061854,1.062271,1.062688,0.4143514,-1.373049134,5.179274E-4,33.33333,1.0627,1.0622,1.0617,-0.001217857,0.07142857,0.07142857,0.07142857,0.0037968579,0.05616241,0.03426741,26.8054064,-1772703.0,1.0617927,1.062275,1.0627573,0.0014,0.00955,0.002732245,0.002461641,0.63636364,0.5,1.0658372,0.53125,0.7004258,0.8214153,0.01815793,0.01915315,1.0,0.0,50.0,0.0,2.0,2.0,3.0,-77.77778,-16.66667,32.53333,2.0,0.6176471,1.0,1.0622
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0644,1.064,1.0643,235.0,1.0640649,1.0636341,1.06424,1.06343,1.0629471,1.062612,0.05182394,0.04898304,100.0,0.0,100.0,83.33333,57.95207,89.37368,70.26812,1.063126,1.064029,1.064931,0.650434,1.316450788,0.00202234,62.31884,1.0643,1.06355,1.0628,-4.785714E-4,0.07142857,0.07142857,0.07142857,0.0040037938,0.1471291,0.1080889,81.807015,-1770107.0,1.0630368,1.0640321,1.0650275,0.0216,0.0261,0.007714152,0.005207614,0.55072464,0.0,1.066,0.9666667,0.9711698,0.9764123,0.05286541,0.04827282,2.0,0.0,78.571429,0.0,3.0,3.0,3.0,-27.77778,42.42424,89.98549,3.0,0.9565217,2.0,1.0642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0648,1.0643,1.0646,197.0,1.0641622,1.0637261,1.06427,1.063565,1.0630118,1.06267,0.05266624,0.04971968,100.0,0.0,100.0,261.9048,162.5468,101.5678,73.782357,1.063517,1.064157,1.064797,0.8458994,-1.07637014,0.001880495,60.60606,1.0646,1.06385,1.0631,-2.071429E-4,0.14285714,0.07142857,0.12857143,0.0040034203,0.147464,0.1189502,79.9829743,-1769910.0,1.0632004,1.064175,1.0651496,0.0234,0.02775,0.007808731,0.00555443,0.42424242,0.0,1.0660058,0.9803922,0.9723369,0.9774044,0.05182394,0.04898304,2.0,0.0,100.0,0.0,5.0,4.0,4.0,83.33333,57.95207,89.37368,3.0,0.9666667,2.0,1.0643
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0648,1.0645,1.0648,60.0,1.0643731,1.0639209,1.06439,1.06384,1.0631559,1.06281,0.05482673,0.05146188,100.0,0.0,100.0,132.6861,181.6367,98.16613,75.833151,1.063897,1.064336,1.064774,1.029735,-2.513656063,9.397172E-4,43.47826,1.0648,1.06445,1.0641,-2.535714E-4,0.35714286,0.07142857,0.3,0.0019177615,0.1356962,0.1333178,73.9107575,-1769733.0,1.0632897,1.06435,1.0654103,0.02115,0.02775,0.007917517,0.006137905,0.26086957,0.0,1.0660174,1.0,0.9782893,0.9751858,0.0542246,0.05062066,2.0,0.0,100.0,0.0,4.0,4.0,3.0,211.7117,262.0513,105.8539,3.0,1.0,2.0,1.0647
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0648,1.0646,1.0647,77.0,1.0644325,1.0639951,1.06443,1.06397,1.0632294,1.062874,0.05392349,0.0519542,92.857143,0.0,92.857143,76.27119,108.2474,86.07979,72.542656,1.063924,1.064379,1.064833,0.8534661,-1.539516967,6.10687E-4,33.33333,1.0648,1.0645,1.0642,-2.785714E-4,0.42857143,0.07142857,0.35714286,0.0018944939,0.1239351,0.135891,68.1790655,-1769656.0,1.0633415,1.0643964,1.0654513,0.0195,0.027,0.007930144,0.00637687,0.28205128,0.16666667,1.0660232,0.952381,0.9754548,0.9745219,0.05482673,0.05146188,2.0,0.0,100.0,0.0,3.0,4.0,3.0,132.6861,181.6367,98.16613,3.0,1.0,2.0,1.0647
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0661,1.0657,1.0658,275.0,1.0650549,1.0645015,1.06494,1.06457,1.0636265,1.063184,0.06551768,0.05747961,92.857143,35.714286,57.142857,127.9762,155.9043,128.5106,75.528829,1.06361,1.064736,1.065861,0.9728848,-0.569437526,0.001361279,61.70213,1.0659,1.06505,1.0642,7.5E-4,0.85714286,0.07142857,0.7,0.004871886,0.08996099,0.1216902,71.0408903,-1768141.0,1.0640753,1.0646786,1.0652818,0.00795,0.0224,0.008410524,0.007155485,0.74468085,0.05882353,1.0660465,0.9111111,0.9431493,0.9655699,0.06245766,0.05547009,2.0,1.0,100.0,42.857143,4.0,4.0,4.0,196.4912,217.452,140.1674,3.0,0.9230769,2.0,1.0657
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0653,1.0647,1.0648,254.0,1.0651266,1.0648444,1.06532,1.06493,1.0642382,1.0636,0.04295216,0.05318372,42.857143,0.0,42.857143,-131.3131,-93.33333,28.36879,53.310556,1.064487,1.0652,1.065913,0.2195509,0.254130538,4.226245E-4,20.0,1.0659,1.0653,1.0647,-0.001217857,0.07142857,0.07142857,0.07142857,0.0058622002,0.06573797,0.07478691,57.368588,-1769147.0,1.0645284,1.0651357,1.065743,-0.0143,0.01345,0.007821748,0.007919022,0.57777778,0.91666667,1.0660872,0.4146341,0.6486062,0.804461,0.04915793,0.0557416,1.0,0.0,50.0,0.0,1.0,2.0,3.0,-50.59524,3.153153,72.79085,2.0,0.5652174,1.0,1.0652
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0649,1.0647,1.0649,202.0,1.0650854,1.0648497,1.06531,1.06496,1.0643176,1.06365,0.03834967,0.05021691,35.714286,14.285714,21.428571,-100.4902,-73.23601,33.13373,54.78657,1.064508,1.065207,1.065906,0.2802458,0.546093763,1.878463E-4,8.333333,1.0659,1.0653,1.0647,-1.821429E-4,0.07142857,0.07142857,0.07142857,0.0058772249,0.06204778,0.07116071,58.5288294,-1769349.0,1.0644549,1.06515,1.0658451,-0.0159,0.0122,0.00736961,0.007845767,0.52083333,0.83333333,1.066093,0.2432432,0.5573049,0.7517414,0.04295216,0.05318372,1.0,0.0,42.857143,0.0,2.0,2.0,3.0,-131.3131,-93.33333,28.36879,2.0,0.4146341,1.0,1.0648
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0651,1.0649,1.0649,67.0,1.0650004,1.0648951,1.06498,1.065125,1.0647765,1.063968,0.02213615,0.03208367,0.0,64.285714,-64.285714,-30.30303,-56.0,6.896552,53.069132,1.064603,1.065071,1.06554,0.3170868,-1.412078478,-8.447136E-4,-50.0,1.0655,1.0651,1.0647,-0.001217857,0.64285714,0.07142857,0.52857143,0.0032433611,0.00671478,0.04278415,41.1335065,-1769325.0,1.0642987,1.06505,1.0658013,-0.0172,0.0052,0.004389389,0.006390145,0.41666667,0.75,1.0661279,0.3548387,0.1977986,0.3317608,0.02483208,0.03457055,0.0,1.0,0.0,71.428571,2.0,2.0,3.0,31.57895,-10.10101,43.26396,2.0,0.3142857,1.0,1.0651
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0643,1.064,1.0642,151.0,1.0640385,1.0642529,1.06389,1.06439,1.0646353,1.064732,-0.02307149,-0.02050929,7.142857,78.571429,-71.428571,120.155,26.62192,-51.63043,46.947668,1.063345,1.064079,1.064812,0.5827626,-0.082586591,-9.392759E-4,-47.61905,1.0649,1.06425,1.0636,-0.001217857,0.78571429,0.07142857,0.64285714,0.0034784825,-0.07481942,-0.04693557,33.1726838,-1770512.0,1.0635604,1.0641107,1.064661,0.0073,-0.01275,-0.003507858,-0.001126198,0.54761905,0.53846154,1.0662674,0.3255814,0.108527,0.05073784,-0.02603038,-0.01986874,0.0,2.0,0.0,85.714286,4.0,3.0,2.0,31.25,-23.72881,-83.33333,1.0,0.1702128,1.0,1.064
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0648,1.0645,1.0645,64.0,1.0643013,1.0643498,1.0641,1.064325,1.0645941,1.064758,-0.008925318,-0.01628366,92.857143,57.142857,35.714286,78.43137,88.45316,-8.767882,52.193299,1.063361,1.064086,1.06481,0.7859121,-1.279196226,2.348465E-4,12.19512,1.0647,1.06415,1.0636,4.5E-4,1.0,0.07142857,0.81428571,0.003836498,-0.0583787,-0.06296483,48.2160463,-1770221.0,1.0631368,1.0641,1.0650632,0.0062,-0.01195,-0.00295496,-0.001851569,0.51219512,0.18181818,1.0662849,0.9393939,0.4173124,0.1633118,-0.01159273,-0.01812324,2.0,1.0,100.0,64.285714,3.0,3.0,2.0,147.1861,141.6092,16.84882,2.0,0.8,2.0,1.0647
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0653,1.065,1.0652,224.0,1.0651956,1.0649773,1.0654,1.06484,1.0645235,1.064682,0.02400033,0.02059081,42.857143,7.142857,35.714286,-83.33333,14.342,68.59206,56.476802,1.06398,1.065107,1.066235,0.5411788,1.368594784,9.862628E-4,39.62264,1.066,1.065,1.064,-0.001217857,0.28571429,0.07142857,0.24285714,0.0056122984,0.07512836,0.05791687,65.7458133,-1771203.0,1.0641886,1.0650714,1.0659543,0.0043,0.01305,0.00339267,0.001128474,0.69811321,0.4,1.0663953,0.6333333,0.6690476,0.7337743,0.02541504,0.01973843,1.0,0.0,50.0,14.285714,2.0,3.0,3.0,-41.66667,34.33962,85.16082,2.0,0.6666667,1.0,1.0652
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.065,1.0647,1.0647,17.0,1.065006,1.0649539,1.06512,1.06501,1.0646471,1.064674,0.01009851,0.01701458,7.142857,100.0,-92.857143,-142.8571,-167.8161,-9.150327,46.042374,1.064621,1.065221,1.065822,0.06609071,-3.610917913,-5.63301E-4,-42.85714,1.066,1.06535,1.0647,-3.785714E-4,0.07142857,0.07142857,0.07142857,0.003150484,0.0553515,0.06820186,29.4200599,-1771960.0,1.0642227,1.0652607,1.0662988,0.0069,0.0125,0.002958351,0.002212571,0.71428571,1.0,1.0664244,0.02702703,0.4502456,0.605032,0.01386182,0.01874359,0.0,2.0,14.285714,92.857143,1.0,1.0,2.0,-126.7606,-136.9565,20.3252,1.0,0.2619048,0.0,1.0649
